Operacia;PocetPrvkov;TrvanieOperacie
DajData/NastavData;4;13200
DajData/NastavData;4;13100
Vymaz;3;13500
DajIndex;3;36700
DajIndex;3;36400
Vloz;4;44300
Vloz;5;44400
Vymaz;4;44200
DajData/NastavData;4;13300
Vymaz;3;43900
Vymaz;2;48400
DajData/NastavData;2;13500
DajData/NastavData;2;13200
DajData/NastavData;2;13100
DajData/NastavData;2;13200
DajData/NastavData;2;28700
DajData/NastavData;2;27200
Vymaz;1;67700
DajIndex;1;20100
DajData/NastavData;1;22000
Vloz;2;70700
DajData/NastavData;2;21100
DajData/NastavData;2;19600
DajData/NastavData;2;20700
Vloz;3;28600
DajData/NastavData;3;30500
Vymaz;2;77600
Vloz;3;11100
Vymaz;2;14200
Vloz;3;9900
DajData/NastavData;3;13400
DajIndex;3;37100
DajIndex;3;37000
DajData/NastavData;3;13300
DajData/NastavData;3;13300
Vymaz;2;45200
Vloz;3;9900
Vymaz;2;46100
DajData/NastavData;2;13300
Vymaz;1;13400
DajData/NastavData;1;13200
Vloz;2;73000
Vymaz;1;45400
DajIndex;1;13500
DajData/NastavData;1;13400
Vymaz;0;13300
Vloz;1;9900
DajData/NastavData;1;13200
Vymaz;0;13300
Vloz;1;9800
Vymaz;0;13400
Vloz;1;9600
Vloz;2;44700
Vymaz;1;44800
DajData/NastavData;1;13100
DajData/NastavData;1;13100
Vymaz;0;13300
Vloz;1;9800
Vymaz;0;13300
Vloz;1;9700
DajData/NastavData;1;13500
Vymaz;0;13200
Vloz;1;9600
Vloz;2;49100
Vymaz;1;13300
DajIndex;1;13400
DajData/NastavData;1;18500
DajData/NastavData;1;13500
DajData/NastavData;1;13100
Vymaz;0;13400
Vloz;1;9800
Vymaz;0;13300
Vloz;1;9700
DajIndex;1;13400
Vymaz;0;13300
Vloz;1;9600
Vymaz;0;13200
Vloz;1;9800
DajData/NastavData;1;13200
DajData/NastavData;1;13400
DajData/NastavData;1;13100
DajData/NastavData;1;13000
DajData/NastavData;1;13100
Vymaz;0;13500
Vloz;1;9700
Vloz;2;45100
DajData/NastavData;2;13200
DajData/NastavData;2;13200
DajData/NastavData;2;13500
DajData/NastavData;2;13000
DajData/NastavData;2;13200
DajData/NastavData;2;12900
DajData/NastavData;2;12800
Vymaz;1;13400
Vloz;2;44800
Vloz;3;45000
Vloz;4;44400
DajData/NastavData;4;13400
Vloz;5;44600
DajData/NastavData;5;13300
DajData/NastavData;5;13000
DajData/NastavData;5;13000
Vymaz;4;13600
DajData/NastavData;4;13100
Vloz;5;9600
DajIndex;5;60300
DajData/NastavData;5;13400
DajIndex;5;59700
DajData/NastavData;5;18400
Vymaz;4;23200
DajData/NastavData;4;16000
Vymaz;3;46500
DajData/NastavData;3;13500
DajData/NastavData;3;13200
DajData/NastavData;3;34900
Vloz;4;11800
DajData/NastavData;4;13900
DajIndex;4;49200
DajData/NastavData;4;13200
DajData/NastavData;4;13200
DajIndex;4;48100
Vymaz;3;44400
DajData/NastavData;3;13200
Vloz;4;9500
DajData/NastavData;4;13200
DajData/NastavData;4;13400
DajIndex;4;61800
DajData/NastavData;4;34200
Vymaz;3;32800
Vymaz;2;48600
DajData/NastavData;2;13600
DajData/NastavData;2;13200
DajData/NastavData;2;13200
DajIndex;2;25500
DajIndex;2;25000
Vymaz;1;13700
DajData/NastavData;1;13600
Vymaz;0;13400
Vloz;1;10000
DajData/NastavData;1;13600
DajData/NastavData;1;14200
DajIndex;1;14700
DajData/NastavData;1;13200
Vymaz;0;13400
Vloz;1;9700
Vloz;2;45000
Vymaz;1;45000
DajData/NastavData;1;13100
Vloz;2;9600
DajIndex;2;25200
DajData/NastavData;2;13200
DajData/NastavData;2;13100
Vloz;3;44400
DajData/NastavData;3;13000
DajData/NastavData;3;12900
DajData/NastavData;3;13100
Vymaz;2;44300
DajData/NastavData;2;13200
Vymaz;1;44400
Vymaz;0;13400
Vloz;1;9700
Vymaz;0;13400
Vloz;1;17300
DajData/NastavData;1;17000
DajIndex;1;13700
Vloz;2;44700
DajData/NastavData;2;13300
DajData/NastavData;2;15300
DajIndex;2;25100
Vloz;3;9800
DajIndex;3;37000
DajData/NastavData;3;13200
DajData/NastavData;3;13100
Vymaz;2;44800
DajData/NastavData;2;13200
DajData/NastavData;2;13100
DajData/NastavData;2;13200
DajData/NastavData;2;13000
DajData/NastavData;2;13100
DajData/NastavData;2;13200
DajData/NastavData;2;13100
Vloz;3;45100
DajData/NastavData;3;13400
Vymaz;2;13700
Vloz;3;44800
DajData/NastavData;3;13300
DajData/NastavData;3;13200
Vymaz;2;13500
DajIndex;2;29300
Vloz;3;9900
DajIndex;3;36800
DajData/NastavData;3;13300
DajIndex;3;36800
Vloz;4;45300
DajData/NastavData;4;13200
DajData/NastavData;4;13000
Vymaz;3;13500
Vymaz;2;44700
DajData/NastavData;2;13200
Vymaz;1;44600
DajData/NastavData;1;13200
DajData/NastavData;1;13200
DajData/NastavData;1;13400
DajData/NastavData;1;13100
Vymaz;0;13500
Vloz;1;9700
DajIndex;1;13500
DajData/NastavData;1;13200
DajData/NastavData;1;13300
Vymaz;0;13300
Vloz;1;17900
DajData/NastavData;1;13500
Vloz;2;9500
DajData/NastavData;2;13200
Vloz;3;9500
DajData/NastavData;3;13200
DajData/NastavData;3;13100
DajData/NastavData;3;13200
DajData/NastavData;3;13200
Vloz;4;9800
Vloz;5;45000
Vymaz;4;13400
DajIndex;4;48200
Vymaz;3;44700
Vloz;4;45100
DajData/NastavData;4;13200
Vymaz;3;13500
DajData/NastavData;3;13400
DajData/NastavData;3;13300
DajData/NastavData;3;13100
DajData/NastavData;3;12900
Vymaz;2;13400
Vloz;3;9600
DajData/NastavData;3;13200
DajData/NastavData;3;13000
DajData/NastavData;3;13100
Vymaz;2;44300
DajIndex;2;25000
DajData/NastavData;2;13300
Vymaz;1;44600
DajData/NastavData;1;13000
DajData/NastavData;1;13000
Vymaz;0;13300
Vloz;1;9900
DajData/NastavData;1;13200
DajData/NastavData;1;13100
Vloz;2;9600
Vloz;3;45100
DajData/NastavData;3;13200
DajData/NastavData;3;13000
Vymaz;2;44500
DajData/NastavData;2;13500
DajData/NastavData;2;13200
DajData/NastavData;2;13100
Vymaz;1;52400
Vymaz;0;13100
Vloz;1;9700
DajData/NastavData;1;13200
DajData/NastavData;1;13200
DajData/NastavData;1;13000
DajData/NastavData;1;17300
DajData/NastavData;1;13200
Vymaz;0;13400
Vloz;1;9500
DajData/NastavData;1;13200
Vloz;2;45100
DajData/NastavData;2;13000
Vloz;3;9500
DajData/NastavData;3;13100
Vymaz;2;13400
Vymaz;1;13200
Vymaz;0;13100
Vloz;1;9700
DajData/NastavData;1;13200
Vymaz;0;13500
Vloz;1;9700
DajIndex;1;13500
DajData/NastavData;1;13200
DajData/NastavData;1;13000
Vloz;2;13200
DajData/NastavData;2;13200
DajData/NastavData;2;13100
Vymaz;1;13400
DajData/NastavData;1;13200
Vloz;2;44700
DajIndex;2;25300
Vloz;3;44600
Vloz;4;44200
DajData/NastavData;4;13300
DajData/NastavData;4;13200
Vloz;5;44900
DajData/NastavData;5;13300
DajData/NastavData;5;13000
Vymaz;4;44300
Vymaz;3;44100
DajData/NastavData;3;13200
DajData/NastavData;3;13100
Vymaz;2;44400
DajData/NastavData;2;13400
Vymaz;1;47500
DajData/NastavData;1;13000
DajData/NastavData;1;13200
DajData/NastavData;1;13100
Vloz;2;44300
DajData/NastavData;2;13400
Vymaz;1;44500
DajData/NastavData;1;13100
DajData/NastavData;1;13100
Vymaz;0;13400
Vloz;1;9700
DajData/NastavData;1;13000
DajData/NastavData;1;13100
DajData/NastavData;1;13300
DajIndex;1;13500
DajData/NastavData;1;13200
DajData/NastavData;1;13100
Vloz;2;44600
DajData/NastavData;2;13300
Vloz;3;44900
DajData/NastavData;3;13200
Vymaz;2;48300
Vymaz;1;13400
DajData/NastavData;1;13400
Vloz;2;44700
DajIndex;2;25100
DajData/NastavData;2;13400
Vloz;3;9600
DajData/NastavData;3;13000
Vloz;4;44500
DajData/NastavData;4;13100
Vymaz;3;44600
Vymaz;2;44700
DajData/NastavData;2;13300
Vymaz;1;44500
DajData/NastavData;1;13200
DajData/NastavData;1;13100
Vloz;2;44000
DajIndex;2;25500
DajData/NastavData;2;13100
DajData/NastavData;2;13100
DajData/NastavData;2;13100
DajIndex;2;26000
DajData/NastavData;2;13300
DajData/NastavData;2;13100
Vymaz;1;44300
DajData/NastavData;1;13100
Vymaz;0;13300
Vloz;1;9700
Vloz;2;45400
DajData/NastavData;2;13500
DajData/NastavData;2;13200
DajData/NastavData;2;12900
Vymaz;1;43800
DajData/NastavData;1;12900
DajData/NastavData;1;12900
Vloz;2;49900
Vloz;3;9800
DajData/NastavData;3;13200
Vloz;4;44500
Vymaz;3;13500
DajData/NastavData;3;26800
DajData/NastavData;3;22300
Vymaz;2;67000
DajData/NastavData;2;19200
Vloz;3;15000
Vloz;4;69600
Vymaz;3;70400
DajData/NastavData;3;19400
DajIndex;3;65300
Vymaz;2;48800
DajData/NastavData;2;13700
DajData/NastavData;2;13300
DajData/NastavData;2;13200
DajData/NastavData;2;16700
DajData/NastavData;2;14200
Vymaz;1;182100
DajData/NastavData;1;13400
Vloz;2;10000
DajData/NastavData;2;13200
DajData/NastavData;2;13000
DajData/NastavData;2;13100
DajData/NastavData;2;13300
Vloz;3;46100
DajData/NastavData;3;13400
DajIndex;3;36900
DajData/NastavData;3;13200
Vymaz;2;44500
Vloz;3;9900
DajData/NastavData;3;13200
DajData/NastavData;3;13200
DajData/NastavData;3;13500
DajData/NastavData;3;18500
DajData/NastavData;3;13300
DajData/NastavData;3;13100
DajData/NastavData;3;13100
Vloz;4;45000
DajData/NastavData;4;13100
DajData/NastavData;4;13200
DajData/NastavData;4;13300
DajIndex;4;48500
DajData/NastavData;4;13300
DajIndex;4;48500
DajData/NastavData;4;13300
DajData/NastavData;4;13200
DajData/NastavData;4;13000
Vloz;5;9500
DajData/NastavData;5;13000
Vloz;6;9500
Vymaz;5;13600
DajData/NastavData;5;13200
DajIndex;5;60200
Vymaz;4;13400
DajData/NastavData;4;13500
DajData/NastavData;4;15100
DajData/NastavData;4;13300
DajData/NastavData;4;13200
DajData/NastavData;4;12900
DajData/NastavData;4;13300
DajData/NastavData;4;13000
DajData/NastavData;4;12900
DajData/NastavData;4;13100
DajData/NastavData;4;13300
Vymaz;3;13300
DajData/NastavData;3;13200
DajData/NastavData;3;13100
DajData/NastavData;3;13000
DajData/NastavData;3;13100
Vymaz;2;13400
Vloz;3;44900
Vymaz;2;13300
DajData/NastavData;2;13200
Vloz;3;44300
DajData/NastavData;3;18300
DajData/NastavData;3;13100
Vymaz;2;13300
DajIndex;2;25300
DajData/NastavData;2;13200
Vymaz;1;45800
DajData/NastavData;1;13300
DajData/NastavData;1;13000
DajData/NastavData;1;13000
DajIndex;1;13400
DajData/NastavData;1;13100
Vymaz;0;13400
Vloz;1;9700
DajIndex;1;13500
DajIndex;1;13200
Vymaz;0;13100
Vloz;1;9700
DajData/NastavData;1;13300
Vymaz;0;13400
Vloz;1;9800
DajData/NastavData;1;13100
Vymaz;0;13300
Vloz;1;9800
Vymaz;0;13200
Vloz;1;9700
Vymaz;0;13200
Vloz;1;9500
Vymaz;0;13400
Vloz;1;9600
DajData/NastavData;1;13200
Vloz;2;46700
DajData/NastavData;2;13300
Vymaz;1;44800
DajIndex;1;13400
DajData/NastavData;1;13300
DajData/NastavData;1;13200
Vloz;2;44900
Vloz;3;44500
Vloz;4;9600
Vymaz;3;44300
DajData/NastavData;3;12900
DajData/NastavData;3;13100
DajData/NastavData;3;13000
DajData/NastavData;3;66200
DajData/NastavData;3;25400
DajData/NastavData;3;26800
DajIndex;3;37800
Vymaz;2;44300
Vymaz;1;45900
DajIndex;1;13400
DajData/NastavData;1;13200
DajData/NastavData;1;13300
DajData/NastavData;1;13100
Vymaz;0;13300
Vloz;1;10100
Vymaz;0;13300
Vloz;1;9800
DajData/NastavData;1;13100
Vloz;2;9500
DajData/NastavData;2;13300
DajData/NastavData;2;13000
Vloz;3;45100
DajIndex;3;36800
DajData/NastavData;3;13100
Vymaz;2;44700
DajData/NastavData;2;13200
DajData/NastavData;2;13100
Vloz;3;45200
Vloz;4;44100
DajData/NastavData;4;14800
Vymaz;3;44000
DajData/NastavData;3;13300
DajData/NastavData;3;13300
DajData/NastavData;3;13300
Vloz;4;9600
DajData/NastavData;4;13200
DajData/NastavData;4;13200
DajIndex;4;48800
DajData/NastavData;4;13300
Vloz;5;9600
Vloz;6;9600
DajData/NastavData;6;13200
DajData/NastavData;6;13200
Vymaz;5;13600
DajData/NastavData;5;13100
Vymaz;4;44900
DajData/NastavData;4;13100
DajData/NastavData;4;13200
DajData/NastavData;4;13200
Vymaz;3;44500
Vymaz;2;43900
DajData/NastavData;2;13100
DajIndex;2;25200
Vloz;3;9700
DajData/NastavData;3;13400
Vloz;4;44700
Vloz;5;44100
Vymaz;4;51600
DajData/NastavData;4;13400
Vloz;5;44700
Vymaz;4;13400
Vymaz;3;44000
Vloz;4;9600
DajData/NastavData;4;13100
DajData/NastavData;4;13000
DajData/NastavData;4;14400
DajData/NastavData;4;13400
DajIndex;4;48700
DajData/NastavData;4;13200
Vloz;5;9600
DajData/NastavData;5;13100
DajData/NastavData;5;16900
Vymaz;4;44200
Vloz;5;44600
DajData/NastavData;5;13100
DajData/NastavData;5;13200
DajIndex;5;60700
Vymaz;4;13500
DajData/NastavData;4;13200
Vymaz;3;44100
Vymaz;2;44100
Vloz;3;44600
DajData/NastavData;3;13100
DajData/NastavData;3;13200
DajData/NastavData;3;13200
DajData/NastavData;3;13100
DajData/NastavData;3;13400
Vloz;4;44700
DajData/NastavData;4;13000
Vloz;5;44800
DajData/NastavData;5;17600
Vymaz;4;13800
DajData/NastavData;4;12900
DajData/NastavData;4;13100
DajData/NastavData;4;13100
Vloz;5;9500
DajIndex;5;61100
DajIndex;5;59500
Vloz;6;9700
DajData/NastavData;6;13200
Vloz;7;44800
DajIndex;7;83200
DajData/NastavData;7;13100
DajData/NastavData;7;13100
DajData/NastavData;7;13200
DajIndex;7;83600
DajData/NastavData;7;13200
DajData/NastavData;7;13100
Vymaz;6;51200
DajIndex;6;71000
Vymaz;5;44400
Vymaz;4;13500
Vymaz;3;43700
Vymaz;2;44000
DajData/NastavData;2;13300
Vloz;3;9700
Vymaz;2;13400
Vymaz;1;13200
DajData/NastavData;1;13000
Vymaz;0;13100
Vloz;1;9800
DajIndex;1;13400
Vloz;2;9600
Vloz;3;44400
DajIndex;3;36300
Vloz;4;9500
DajData/NastavData;4;13200
DajData/NastavData;4;13000
DajData/NastavData;4;13200
Vymaz;3;44800
Vymaz;2;44000
DajData/NastavData;2;13200
Vymaz;1;48500
DajIndex;1;13400
DajData/NastavData;1;13100
DajIndex;1;13200
Vymaz;0;13100
Vloz;1;9600
DajData/NastavData;1;13400
Vloz;2;9700
Vloz;3;9700
DajData/NastavData;3;13200
DajData/NastavData;3;12800
DajIndex;3;36800
Vloz;4;44500
DajData/NastavData;4;13100
DajData/NastavData;4;13000
Vymaz;3;43900
Vloz;4;44300
DajData/NastavData;4;14900
DajData/NastavData;4;13600
DajData/NastavData;4;13000
DajData/NastavData;4;12900
DajIndex;4;48500
DajData/NastavData;4;13000
Vymaz;3;43900
DajData/NastavData;3;13100
DajData/NastavData;3;13100
DajData/NastavData;3;13000
Vymaz;2;13200
DajData/NastavData;2;12900
DajData/NastavData;2;13000
Vymaz;1;44100
DajData/NastavData;1;13200
DajData/NastavData;1;13100
Vloz;2;44300
Vloz;3;44300
DajData/NastavData;3;13000
DajData/NastavData;3;13100
DajData/NastavData;3;13100
DajData/NastavData;3;13000
Vloz;4;11200
DajData/NastavData;4;13300
DajData/NastavData;4;13000
DajData/NastavData;4;13100
Vloz;5;44300
Vloz;6;9600
DajData/NastavData;6;13000
Vymaz;5;13300
Vymaz;4;44000
DajIndex;4;47800
Vymaz;3;44500
Vloz;4;44400
Vloz;5;9700
DajData/NastavData;5;13200
Vymaz;4;44500
DajData/NastavData;4;13200
Vloz;5;9500
DajIndex;5;60200
DajData/NastavData;5;13300
DajData/NastavData;5;13100
DajIndex;5;62100
DajData/NastavData;5;13100
Vymaz;4;44400
DajData/NastavData;4;13100
Vloz;5;44800
Vymaz;4;44000
Vymaz;3;13300
Vloz;4;44500
DajData/NastavData;4;13200
DajData/NastavData;4;13000
DajData/NastavData;4;13200
DajData/NastavData;4;13100
DajData/NastavData;4;13100
DajData/NastavData;4;15200
DajData/NastavData;4;20800
Vloz;5;11600
Vloz;6;44700
Vymaz;5;46800
Vymaz;4;44200
Vymaz;3;43700
Vymaz;2;13400
Vymaz;1;13200
DajData/NastavData;1;13000
DajData/NastavData;1;13000
DajData/NastavData;1;17600
DajData/NastavData;1;13200
DajData/NastavData;1;13100
DajData/NastavData;1;13200
Vloz;2;9800
Vloz;3;9700
Vymaz;2;13300
Vloz;3;9600
DajData/NastavData;3;15100
Vymaz;2;13700
Vymaz;1;31100
DajIndex;1;15000
DajData/NastavData;1;13200
Vloz;2;44800
DajData/NastavData;2;15200
Vloz;3;9700
Vloz;4;9300
Vloz;5;47200
DajIndex;5;143500
Vloz;6;13700
DajData/NastavData;6;13900
DajData/NastavData;6;13300
DajData/NastavData;6;14000
DajIndex;6;72700
Vloz;7;9800
Vymaz;6;13800
Vloz;7;9800
Vymaz;6;45500
Vymaz;5;13400
DajData/NastavData;5;13000
Vymaz;4;44500
DajIndex;4;48300
DajData/NastavData;4;13400
Vymaz;3;44100
DajData/NastavData;3;13200
DajData/NastavData;3;13600
DajIndex;3;36600
Vloz;4;44900
DajData/NastavData;4;13100
DajData/NastavData;4;12900
DajIndex;4;47900
DajData/NastavData;4;13100
Vymaz;3;44200
DajData/NastavData;3;13400
DajData/NastavData;3;13100
Vymaz;2;45700
DajData/NastavData;2;13600
Vloz;3;44900
DajData/NastavData;3;13400
Vloz;4;10300
Vymaz;3;44900
DajData/NastavData;3;13300
Vloz;4;45000
Vloz;5;44400
Vloz;6;44400
DajData/NastavData;6;13100
Vymaz;5;44300
DajIndex;5;60500
DajData/NastavData;5;13600
DajData/NastavData;5;13200
DajData/NastavData;5;13000
Vymaz;4;44800
DajData/NastavData;4;13000
Vloz;5;45500
Vymaz;4;43800
DajData/NastavData;4;13200
Vymaz;3;19000
DajIndex;3;37100
DajIndex;3;36600
Vymaz;2;13400
DajData/NastavData;2;13200
DajData/NastavData;2;13100
DajData/NastavData;2;13000
Vymaz;1;44400
DajData/NastavData;1;13200
DajData/NastavData;1;13200
DajData/NastavData;1;13100
DajData/NastavData;1;12900
Vymaz;0;13500
Vloz;1;10000
Vloz;2;9600
DajData/NastavData;2;13100
DajData/NastavData;2;13200
Vloz;3;44900
DajIndex;3;36800
DajData/NastavData;3;13300
DajData/NastavData;3;13200
Vymaz;2;13500
Vymaz;1;13300
DajData/NastavData;1;16500
Vloz;2;48400
Vloz;3;9900
Vloz;4;9500
Vloz;5;44600
Vymaz;4;44200
DajData/NastavData;4;13300
DajData/NastavData;4;12900
Vymaz;3;18400
DajData/NastavData;3;13200
DajIndex;3;36400
Vloz;4;44700
DajData/NastavData;4;13100
DajData/NastavData;4;13100
DajData/NastavData;4;13100
DajIndex;4;48400
DajData/NastavData;4;13300
DajData/NastavData;4;13000
DajData/NastavData;4;13000
Vymaz;3;51100
Vymaz;2;44500
DajData/NastavData;2;13200
Vymaz;1;44200
Vloz;2;9600
DajData/NastavData;2;13000
DajData/NastavData;2;13300
DajData/NastavData;2;13100
Vloz;3;9800
Vymaz;2;44400
DajIndex;2;25000
DajData/NastavData;2;13000
Vymaz;1;13300
DajData/NastavData;1;13400
DajIndex;1;13400
DajData/NastavData;1;13200
Vymaz;0;13300
Vloz;1;9700
Vymaz;0;13700
Vloz;1;9600
DajData/NastavData;1;13400
DajData/NastavData;1;13200
DajData/NastavData;1;13000
Vymaz;0;13700
Vloz;1;9700
DajData/NastavData;1;13200
DajData/NastavData;1;13100
Vloz;2;44700
Vymaz;1;13200
DajData/NastavData;1;13100
DajData/NastavData;1;13300
Vymaz;0;13000
Vloz;1;9700
DajData/NastavData;1;13100
Vloz;2;44700
DajData/NastavData;2;13200
Vymaz;1;44300
DajData/NastavData;1;13300
DajIndex;1;13300
DajData/NastavData;1;13000
DajData/NastavData;1;13500
DajData/NastavData;1;12900
Vymaz;0;13400
Vloz;1;9500
DajData/NastavData;1;13000
DajData/NastavData;1;13200
DajData/NastavData;1;13000
DajIndex;1;14000
Vloz;2;9900
Vloz;3;9500
DajData/NastavData;3;13300
Vloz;4;44300
Vloz;5;9500
DajData/NastavData;5;13000
DajData/NastavData;5;13000
DajIndex;5;60500
DajData/NastavData;5;13200
DajData/NastavData;5;13400
Vloz;6;44900
Vymaz;5;43800
DajData/NastavData;5;13200
DajData/NastavData;5;13300
Vymaz;4;13300
DajData/NastavData;4;13300
DajData/NastavData;4;13300
DajData/NastavData;4;13300
DajData/NastavData;4;12900
Vymaz;3;13600
DajIndex;3;39900
DajData/NastavData;3;13900
Vloz;4;9700
DajData/NastavData;4;13200
DajData/NastavData;4;13100
DajData/NastavData;4;13000
DajIndex;4;48100
DajIndex;4;48000
DajData/NastavData;4;13200
DajData/NastavData;4;13100
DajData/NastavData;4;13100
DajData/NastavData;4;12900
DajData/NastavData;4;13000
Vloz;5;9500
DajData/NastavData;5;13100
Vloz;6;44800
DajData/NastavData;6;13100
Vloz;7;9400
DajData/NastavData;7;17000
Vloz;8;44700
DajData/NastavData;8;13200
Vloz;9;9400
DajData/NastavData;9;13100
DajData/NastavData;9;13500
Vymaz;8;44500
Vloz;9;44800
Vymaz;8;44100
DajData/NastavData;8;13200
DajData/NastavData;8;13100
DajData/NastavData;8;13300
DajData/NastavData;8;12900
Vloz;9;44800
Vloz;10;44300
Vloz;11;9600
Vloz;12;9300
Vloz;13;9400
Vymaz;12;13800
DajIndex;12;141600
Vymaz;11;13500
DajData/NastavData;11;13000
DajData/NastavData;11;13200
DajIndex;11;137000
DajData/NastavData;11;13400
DajData/NastavData;11;12900
DajData/NastavData;11;13000
Vymaz;10;44400
DajData/NastavData;10;13200
Vymaz;9;43900
DajData/NastavData;9;13200
Vloz;10;44500
DajData/NastavData;10;13300
DajIndex;10;118400
Vloz;11;9600
DajData/NastavData;11;13000
DajData/NastavData;11;13100
Vloz;12;44300
DajData/NastavData;12;13100
DajData/NastavData;12;13000
DajData/NastavData;12;14700
Vloz;13;45100
Vloz;14;44000
DajData/NastavData;14;13200
Vloz;15;44000
Vloz;16;44100
DajData/NastavData;16;13300
DajData/NastavData;16;13100
Vymaz;15;44500
DajData/NastavData;15;13400
DajData/NastavData;15;13000
DajData/NastavData;15;12900
Vymaz;14;44500
Vloz;15;9700
Vloz;16;44700
Vloz;17;44100
Vloz;18;44100
DajData/NastavData;18;13300
DajData/NastavData;18;14200
DajData/NastavData;18;13000
DajData/NastavData;18;12900
DajData/NastavData;18;12800
DajData/NastavData;18;13100
Vymaz;17;43900
DajData/NastavData;17;13100
DajData/NastavData;17;13000
DajData/NastavData;17;13100
DajData/NastavData;17;13000
DajData/NastavData;17;13000
DajData/NastavData;17;13000
Vymaz;16;44500
DajData/NastavData;16;13100
Vymaz;15;44000
Vloz;16;58100
DajData/NastavData;16;20600
Vymaz;15;14400
DajData/NastavData;15;13300
DajData/NastavData;15;13100
Vymaz;14;45000
DajData/NastavData;14;13500
Vloz;15;45000
DajData/NastavData;15;13200
DajData/NastavData;15;12900
Vloz;16;44600
DajIndex;16;187100
DajData/NastavData;16;13100
Vloz;17;9600
Vloz;18;44900
Vloz;19;44200
DajData/NastavData;19;13100
DajData/NastavData;19;13100
DajData/NastavData;19;13100
Vloz;20;9500
Vymaz;19;13800
DajData/NastavData;19;13100
DajData/NastavData;19;13100
DajData/NastavData;19;13100
DajData/NastavData;19;13200
DajData/NastavData;19;13000
DajData/NastavData;19;13000
Vloz;20;44700
DajData/NastavData;20;13000
DajData/NastavData;20;13000
DajIndex;20;234800
Vymaz;19;13500
DajData/NastavData;19;13300
Vloz;20;44900
DajData/NastavData;20;13400
DajData/NastavData;20;13100
DajData/NastavData;20;13100
DajData/NastavData;20;13100
Vloz;21;44900
Vymaz;20;45100
DajIndex;20;246200
Vymaz;19;13200
DajData/NastavData;19;13300
DajIndex;19;221000
DajData/NastavData;19;13300
DajData/NastavData;19;13100
DajIndex;19;222300
DajData/NastavData;19;13100
Vloz;20;9600
DajData/NastavData;20;13100
DajData/NastavData;20;13400
DajData/NastavData;20;13200
DajData/NastavData;20;13200
Vymaz;19;48600
Vloz;20;44800
DajData/NastavData;20;13100
