Operacia;PocetPrvkov;TrvanieOperacie
Vloz;20;9500
Vloz;21;9300
Vymaz;20;44500
Vymaz;19;44300
DajData/NastavData;19;13100
DajData/NastavData;19;12800
DajData/NastavData;19;13100
DajData/NastavData;19;13100
DajData/NastavData;19;13000
Vloz;20;43900
DajData/NastavData;20;13000
DajData/NastavData;20;12900
DajIndex;20;231600
Vloz;21;44000
DajData/NastavData;21;13200
Vloz;22;9400
DajData/NastavData;22;12900
Vymaz;21;44000
DajData/NastavData;21;13100
DajData/NastavData;21;13200
Vloz;22;46800
Vymaz;21;44500
DajIndex;21;241700
Vloz;22;44400
DajIndex;22;258100
Vymaz;21;44400
Vymaz;20;44000
Vloz;21;9600
Vymaz;20;44200
Vloz;21;9700
Vloz;22;44100
DajIndex;22;253600
DajData/NastavData;22;13000
Vymaz;21;13400
DajIndex;21;245400
Vloz;22;44500
Vloz;23;44200
DajIndex;23;278400
DajIndex;23;268800
DajIndex;23;267400
Vloz;24;44900
Vloz;25;44000
Vloz;26;43600
Vloz;27;51500
Vloz;28;43900
Vloz;29;9400
DajData/NastavData;29;13100
Vloz;30;9300
Vymaz;29;44300
Vymaz;28;43900
Vloz;29;44400
Vymaz;28;44400
Vymaz;27;44500
Vymaz;26;13300
Vymaz;25;44300
DajData/NastavData;25;13100
Vloz;26;48200
Vloz;27;9700
Vloz;28;44500
DajData/NastavData;28;13100
Vloz;29;50000
Vymaz;28;48300
DajData/NastavData;28;13300
Vymaz;27;44100
Vloz;28;44500
Vloz;29;9600
Vloz;30;43900
Vloz;31;9400
Vymaz;30;13400
Vloz;31;9300
DajData/NastavData;31;13100
Vloz;32;44400
Vloz;33;47500
Vymaz;32;13600
DajData/NastavData;32;13100
Vymaz;31;44500
DajIndex;31;372300
Vymaz;30;44200
DajIndex;30;346700
Vloz;31;44300
DajData/NastavData;31;13000
Vymaz;30;44000
Vymaz;29;44100
Vymaz;28;13300
DajData/NastavData;28;14100
DajData/NastavData;28;13200
Vymaz;27;13300
DajData/NastavData;27;13000
Vloz;28;10400
DajData/NastavData;28;13200
Vloz;29;44400
Vymaz;28;44100
Vloz;29;44100
Vymaz;28;13500
Vymaz;27;13100
Vloz;28;43900
Vymaz;27;44300
Vloz;28;43900
Vymaz;27;44000
Vloz;28;9700
DajData/NastavData;28;13100
Vloz;29;9400
Vloz;30;44500
Vymaz;29;52600
DajData/NastavData;29;13200
Vymaz;28;50500
Vloz;29;46200
Vloz;30;44800
Vloz;31;44400
Vloz;32;9600
Vymaz;31;44200
Vloz;32;46000
DajIndex;32;388100
Vloz;33;86200
Vymaz;32;21900
Vymaz;31;76800
Vymaz;30;44900
Vloz;31;10500
DajIndex;31;358800
DajData/NastavData;31;13000
Vymaz;30;13200
Vymaz;29;13200
Vloz;30;44300
DajIndex;30;349400
Vloz;31;9600
Vymaz;30;44300
DajData/NastavData;30;13200
DajData/NastavData;30;13200
Vloz;31;9700
Vymaz;30;44700
Vloz;31;9400
Vymaz;30;13700
Vloz;31;44100
Vloz;32;44500
Vymaz;31;43900
DajData/NastavData;31;12900
Vloz;32;44000
Vloz;33;9400
Vymaz;32;13300
DajIndex;32;374500
Vymaz;31;13300
DajData/NastavData;31;13100
DajIndex;31;362000
DajIndex;31;362200
Vloz;32;44300
Vymaz;31;44000
DajData/NastavData;31;13100
DajData/NastavData;31;13100
Vloz;32;44400
Vloz;33;44500
Vloz;34;9500
Vymaz;33;13600
Vloz;34;9600
Vymaz;33;44200
Vymaz;32;13200
Vymaz;31;47500
DajData/NastavData;31;13100
DajIndex;31;361100
Vymaz;30;44000
Vymaz;29;13000
Vloz;30;9500
Vloz;31;44300
Vloz;32;44400
DajData/NastavData;32;13000
DajData/NastavData;32;12900
DajData/NastavData;32;13100
Vloz;33;44200
DajIndex;33;407400
DajData/NastavData;33;13200
Vymaz;32;44000
DajData/NastavData;32;13100
Vloz;33;9600
DajData/NastavData;33;13100
DajData/NastavData;33;12900
Vloz;34;44400
Vymaz;33;43800
Vloz;34;9500
Vymaz;33;44000
DajData/NastavData;33;13100
Vloz;34;9500
Vloz;35;51000
Vloz;36;9500
DajIndex;36;415800
Vymaz;35;44000
Vymaz;34;43700
DajData/NastavData;34;13100
DajData/NastavData;34;13100
Vymaz;33;13200
Vloz;34;44200
DajIndex;34;436700
Vymaz;33;44400
Vymaz;32;13000
Vloz;33;9500
Vloz;34;44100
Vloz;35;43900
Vloz;36;44200
Vymaz;35;13100
Vymaz;34;43700
DajData/NastavData;34;13200
Vymaz;33;44000
Vymaz;32;13400
Vymaz;31;44000
Vymaz;30;76100
Vymaz;29;15500
Vloz;30;15800
Vymaz;29;21700
Vloz;30;10400
Vymaz;29;49800
DajData/NastavData;29;13300
Vymaz;28;43700
DajIndex;28;322700
Vymaz;27;13200
Vloz;28;9400
Vloz;29;9200
Vymaz;28;49600
DajData/NastavData;28;13000
DajIndex;28;322500
Vymaz;27;43600
Vymaz;26;13500
Vymaz;25;13200
Vymaz;24;13300
Vloz;25;10200
DajIndex;25;291500
DajData/NastavData;25;13200
DajData/NastavData;25;13300
Vymaz;24;43800
DajData/NastavData;24;13200
Vymaz;23;13300
Vloz;24;44600
Vymaz;23;13400
Vymaz;22;13200
Vloz;23;44400
Vymaz;22;44300
Vymaz;21;43800
Vloz;22;9600
Vymaz;21;44100
Vloz;22;44400
Vymaz;21;13300
DajData/NastavData;21;13000
DajData/NastavData;21;13200
Vloz;22;44600
Vloz;23;44300
Vloz;24;51900
DajData/NastavData;24;13300
Vloz;25;9400
Vymaz;24;44600
Vloz;25;44000
DajData/NastavData;25;13300
Vymaz;24;44200
Vloz;25;44400
DajData/NastavData;25;13300
Vymaz;24;44600
Vymaz;23;43500
DajIndex;23;274800
DajIndex;23;269600
Vymaz;22;44100
DajData/NastavData;22;13500
Vymaz;21;44100
Vloz;22;44600
Vymaz;21;13300
Vloz;22;44200
Vymaz;21;43600
DajData/NastavData;21;13100
Vymaz;20;13200
DajData/NastavData;20;13200
Vloz;21;9500
Vloz;22;44300
Vymaz;21;44600
DajIndex;21;247800
DajData/NastavData;21;13000
DajData/NastavData;21;12900
DajIndex;21;245400
Vymaz;20;44200
DajData/NastavData;20;13300
DajIndex;20;232800
Vymaz;19;43700
DajIndex;19;219800
DajData/NastavData;19;13200
Vymaz;18;44400
Vloz;19;44400
Vymaz;18;44000
Vymaz;17;43600
DajData/NastavData;17;13000
Vymaz;16;44300
Vymaz;15;13200
Vloz;16;9500
Vloz;17;44500
Vloz;18;9400
Vymaz;17;44500
Vymaz;16;43800
Vloz;17;47500
Vymaz;16;44100
DajIndex;16;185800
DajData/NastavData;16;13100
Vloz;17;44300
Vloz;18;43700
Vloz;19;9600
Vloz;20;9700
Vymaz;19;44300
DajIndex;19;222400
DajData/NastavData;19;13200
Vloz;20;44300
Vymaz;19;47000
Vloz;20;44300
Vloz;21;9500
Vymaz;20;13600
Vloz;21;9700
DajData/NastavData;21;13700
DajIndex;21;262600
Vloz;22;10200
Vloz;23;48000
Vloz;24;46800
Vloz;25;46100
Vymaz;24;22000
Vymaz;23;30700
DajData/NastavData;23;17100
Vymaz;22;14000
DajData/NastavData;22;13000
Vymaz;21;45100
Vymaz;20;44800
Vymaz;19;43600
Vloz;20;44100
Vymaz;19;43800
DajData/NastavData;19;13100
Vymaz;18;43500
DajData/NastavData;18;13000
Vymaz;17;44300
Vymaz;16;43400
Vymaz;15;13200
DajIndex;15;183200
Vloz;16;44500
Vloz;17;9700
DajData/NastavData;17;13200
DajData/NastavData;17;13400
DajData/NastavData;17;13400
Vloz;18;9600
Vymaz;17;14300
Vloz;18;45900
DajData/NastavData;18;13200
Vloz;19;44400
DajIndex;19;220500
DajData/NastavData;19;13100
Vymaz;18;13100
Vloz;19;44600
Vymaz;18;49500
Vloz;19;51600
DajIndex;19;220300
Vloz;20;44300
Vymaz;19;43800
DajData/NastavData;19;13000
DajData/NastavData;19;13200
Vymaz;18;44400
DajData/NastavData;18;13100
Vloz;19;44200
DajData/NastavData;19;12900
DajData/NastavData;19;12900
Vloz;20;9500
Vloz;21;44300
Vloz;22;9500
Vymaz;21;13700
Vymaz;20;13900
Vymaz;19;43800
Vloz;20;9500
DajIndex;20;234000
DajData/NastavData;20;13200
Vymaz;19;13200
Vloz;20;44400
Vloz;21;44400
Vloz;22;44500
Vloz;23;44100
Vloz;24;43800
DajIndex;24;298300
Vloz;25;44400
Vymaz;24;43900
Vloz;25;43900
DajData/NastavData;25;13500
Vloz;26;9600
DajData/NastavData;26;13000
DajData/NastavData;26;12900
Vloz;27;44500
Vymaz;26;13300
Vloz;27;9400
Vloz;28;44400
Vloz;29;9300
Vloz;30;44100
DajData/NastavData;30;13100
DajIndex;30;362300
Vloz;31;9700
Vymaz;30;48700
DajIndex;30;348600
DajIndex;30;356600
Vymaz;29;44300
Vymaz;28;13300
DajData/NastavData;28;12900
Vloz;29;44100
DajIndex;29;337500
Vloz;30;44100
Vymaz;29;44000
DajData/NastavData;29;13300
DajData/NastavData;29;13100
Vymaz;28;48800
Vloz;29;9600
Vymaz;28;43500
Vymaz;27;44100
DajData/NastavData;27;13300
Vloz;28;44400
DajData/NastavData;28;13300
Vymaz;27;44400
Vymaz;26;43800
Vymaz;25;44000
Vymaz;24;43500
Vymaz;23;44100
Vymaz;22;13200
DajIndex;22;261500
Vymaz;21;13400
Vloz;22;44900
Vloz;23;44300
Vloz;24;44100
Vymaz;23;43900
Vymaz;22;43900
DajIndex;22;259900
Vloz;23;9500
DajData/NastavData;23;13200
Vymaz;22;13500
Vloz;23;9400
Vloz;24;9400
Vloz;25;44700
Vymaz;24;13200
Vymaz;23;49500
Vymaz;22;13300
Vloz;23;44300
DajData/NastavData;23;13000
DajData/NastavData;23;12900
Vymaz;22;13400
Vymaz;21;43600
Vloz;22;9500
Vloz;23;9400
Vymaz;22;44300
Vloz;23;44200
Vymaz;22;43700
DajData/NastavData;22;13100
Vymaz;21;44100
Vloz;22;43800
DajData/NastavData;22;13100
DajData/NastavData;22;13100
DajData/NastavData;22;13100
Vymaz;21;13200
Vymaz;20;13300
Vloz;21;44400
DajData/NastavData;21;13200
DajIndex;21;244200
Vymaz;20;13300
Vloz;21;9400
Vloz;22;44500
Vloz;23;43800
DajData/NastavData;23;13100
DajIndex;23;267200
DajIndex;23;278400
DajData/NastavData;23;13100
DajData/NastavData;23;13000
Vymaz;22;44300
DajIndex;22;256300
Vymaz;21;13500
Vloz;22;44200
Vloz;23;44400
DajIndex;23;307100
Vloz;24;45500
Vymaz;23;44300
Vloz;24;44200
Vymaz;23;13200
Vymaz;22;43900
Vloz;23;9600
Vymaz;22;44100
Vloz;23;43800
Vloz;24;43700
Vymaz;23;44100
Vymaz;22;44100
Vymaz;21;44100
Vloz;22;9500
Vymaz;21;49800
Vymaz;20;43900
Vloz;21;44300
Vymaz;20;44000
Vymaz;19;43900
Vloz;20;43600
DajIndex;20;231000
Vymaz;19;13300
Vymaz;18;44100
DajIndex;18;209100
DajIndex;18;212900
Vymaz;17;13400
Vymaz;16;44400
Vymaz;15;44100
Vloz;16;9600
Vymaz;15;44300
DajIndex;15;173900
Vymaz;14;44500
Vloz;15;44600
Vymaz;14;43900
Vymaz;13;67300
Vymaz;12;45300
Vloz;13;9700
Vymaz;12;44600
Vymaz;11;44300
DajIndex;11;127200
Vymaz;10;43600
Vloz;11;44300
Vloz;12;43900
DajData/NastavData;12;13100
Vymaz;11;44100
DajData/NastavData;11;13300
Vymaz;10;13400
DajData/NastavData;10;13200
DajData/NastavData;10;13100
Vloz;11;9600
Vloz;12;51700
DajData/NastavData;12;13600
Vloz;13;44900
Vymaz;12;46900
Vloz;13;44600
DajData/NastavData;13;13300
Vloz;14;48500
Vymaz;13;77000
DajData/NastavData;13;19800
Vloz;14;18500
Vloz;15;56900
Vloz;16;44800
Vymaz;15;44600
DajData/NastavData;15;13300
DajData/NastavData;15;13600
Vymaz;14;13700
Vloz;15;9700
Vloz;16;9400
Vymaz;15;13600
Vymaz;14;43700
DajData/NastavData;14;13100
DajData/NastavData;14;13000
DajData/NastavData;14;13400
Vloz;15;9600
Vymaz;14;14300
Vymaz;13;14100
Vloz;14;45100
Vymaz;13;44100
Vloz;14;9400
Vloz;15;44400
Vloz;16;44100
Vymaz;15;44000
Vloz;16;9400
Vymaz;15;49400
DajData/NastavData;15;13300
Vymaz;14;48000
Vymaz;13;44300
DajIndex;13;151100
Vloz;14;44300
DajData/NastavData;14;13200
DajIndex;14;162400
Vymaz;13;13400
DajData/NastavData;13;13100
Vymaz;12;44100
Vymaz;11;43600
Vloz;12;9600
Vymaz;11;44100
Vymaz;10;43900
DajIndex;10;140200
DajIndex;10;117100
Vymaz;9;13300
Vymaz;8;44500
Vymaz;7;13400
Vymaz;6;13200
Vymaz;5;46000
DajData/NastavData;5;13300
DajIndex;5;59100
DajIndex;5;59000
Vloz;6;44500
Vloz;7;43900
Vloz;8;17900
DajIndex;8;93900
Vymaz;7;43900
Vloz;8;9600
DajData/NastavData;8;12800
Vloz;9;9200
DajData/NastavData;9;13100
Vloz;10;44500
DajData/NastavData;10;13100
Vloz;11;44300
Vloz;12;43500
DajData/NastavData;12;13200
Vymaz;11;13300
Vloz;12;44500
Vymaz;11;43700
Vymaz;10;13300
Vymaz;9;44100
Vymaz;8;13400
Vymaz;7;44100
Vloz;8;44700
DajIndex;8;93200
Vymaz;7;13200
Vloz;8;9400
Vymaz;7;44000
Vymaz;6;49000
Vloz;7;44400
Vymaz;6;13900
Vymaz;5;13000
DajData/NastavData;5;13100
Vloz;6;43800
DajData/NastavData;6;13000
DajIndex;6;71200
Vloz;7;44300
DajData/NastavData;7;13200
Vloz;8;50900
Vymaz;7;44200
Vloz;8;9700
Vymaz;7;44400
DajData/NastavData;7;13100
Vloz;8;44100
Vloz;9;44200
DajIndex;9;105200
DajIndex;9;104900
Vloz;10;9500
Vymaz;9;13500
Vymaz;8;43700
Vloz;9;44200
DajData/NastavData;9;13100
Vloz;10;9300
DajIndex;10;139000
DajData/NastavData;10;15200
Vymaz;9;13500
DajData/NastavData;9;13200
Vloz;10;44300
DajData/NastavData;10;13000
Vymaz;9;13200
Vymaz;8;43900
DajIndex;8;94100
Vloz;9;44200
Vloz;10;9500
Vloz;11;9300
Vloz;12;43900
Vloz;13;44600
DajData/NastavData;13;13100
Vymaz;12;44900
Vymaz;11;13200
Vymaz;10;44700
Vloz;11;9500
DajData/NastavData;11;13100
Vloz;12;43800
Vloz;13;9400
Vloz;14;9200
Vymaz;13;44500
Vloz;14;44600
Vymaz;13;43500
Vymaz;12;13300
Vloz;13;44500
Vloz;14;43700
Vloz;15;9500
Vloz;16;44300
Vymaz;15;44300
Vymaz;14;43400
Vymaz;13;44100
Vloz;14;51300
Vloz;15;9600
Vymaz;14;44300
DajIndex;14;162700
Vymaz;13;43800
DajIndex;13;151700
DajIndex;13;152100
DajData/NastavData;13;13000
DajIndex;13;157100
DajData/NastavData;13;13000
Vymaz;12;44200
Vymaz;11;13800
DajIndex;11;127500
Vloz;12;44100
DajData/NastavData;12;13200
DajData/NastavData;12;13200
DajIndex;12;141400
Vymaz;11;44200
Vloz;12;9600
DajData/NastavData;12;13100
Vymaz;11;44200
Vymaz;10;44200
Vloz;11;43700
Vymaz;10;44500
Vloz;11;44400
DajData/NastavData;11;13000
Vymaz;10;13400
DajData/NastavData;10;13100
Vloz;11;44800
Vloz;12;43800
Vloz;13;44000
DajData/NastavData;13;13000
Vloz;14;44700
Vloz;15;44500
DajIndex;15;173700
Vymaz;14;13200
Vloz;15;44100
Vymaz;14;13300
Vloz;15;44700
Vymaz;14;43700
Vloz;15;44400
Vymaz;14;13200
DajData/NastavData;14;13300
DajIndex;14;171100
Vloz;15;9700
DajIndex;15;177500
DajData/NastavData;15;13200
Vymaz;14;44500
DajData/NastavData;14;13200
Vloz;15;44400
Vymaz;14;13300
Vymaz;13;17000
Vymaz;12;44500
Vloz;13;9600
Vymaz;12;44400
Vloz;13;44200
Vymaz;12;43900
DajData/NastavData;12;13200
Vymaz;11;13100
Vloz;12;43900
Vloz;13;43600
DajIndex;13;151900
Vymaz;12;13100
DajIndex;12;140600
DajData/NastavData;12;13200
DajIndex;12;144100
Vloz;13;44400
Vymaz;12;44000
Vymaz;11;43700
Vloz;12;9500
Vymaz;11;44300
DajData/NastavData;11;13200
Vymaz;10;44200
Vloz;11;9700
DajData/NastavData;11;13300
Vloz;12;44000
Vloz;13;43800
Vymaz;12;43400
Vloz;13;44200
Vloz;14;43500
Vloz;15;68400
Vloz;16;44100
DajData/NastavData;16;13200
Vymaz;15;44100
DajData/NastavData;15;13500
Vloz;16;44600
Vloz;17;9800
Vloz;18;10100
Vymaz;17;44900
DajIndex;17;198700
Vloz;18;9600
Vloz;19;44800
DajData/NastavData;19;13200
DajData/NastavData;19;12900
DajIndex;19;230600
DajData/NastavData;19;13200
DajIndex;19;222100
Vloz;20;44400
Vloz;21;44100
Vymaz;20;13500
Vloz;21;45600
DajIndex;21;255400
Vymaz;20;14700
DajData/NastavData;20;14300
Vloz;21;9700
Vymaz;20;85700
DajIndex;20;287800
Vymaz;19;44900
DajData/NastavData;19;13200
DajIndex;19;219100
Vymaz;18;13400
Vloz;19;10100
Vloz;20;44700
Vymaz;19;43900
Vymaz;18;43900
Vymaz;17;13200
Vloz;18;44500
Vloz;19;44200
Vloz;20;44300
Vloz;21;43600
DajData/NastavData;21;13000
Vloz;22;43900
DajData/NastavData;22;13400
Vloz;23;9400
Vymaz;22;13600
Vloz;23;43700
Vloz;24;44200
Vloz;25;44200
Vloz;26;10200
Vloz;27;44300
Vymaz;26;44700
Vymaz;25;44300
DajData/NastavData;25;13000
DajData/NastavData;25;13100
Vloz;26;44100
Vymaz;25;44100
Vloz;26;9700
Vymaz;25;44600
DajData/NastavData;25;13200
Vloz;26;43800
Vloz;27;44100
Vloz;28;43900
Vloz;29;9500
Vloz;30;44300
DajData/NastavData;30;12900
DajIndex;30;373100
Vloz;31;9800
Vymaz;30;44000
Vloz;31;9500
Vloz;32;44300
DajIndex;32;368800
Vymaz;31;17500
Vymaz;30;44500
DajData/NastavData;30;13100
Vloz;31;44000
DajData/NastavData;31;13200
Vloz;32;9500
Vloz;33;44400
Vymaz;32;43900
DajData/NastavData;32;13100
DajIndex;32;368800
DajIndex;32;463000
Vymaz;31;87200
Vloz;32;12400
Vloz;33;9800
Vymaz;32;50400
Vymaz;31;82800
Vymaz;30;44300
DajData/NastavData;30;13200
Vloz;31;9600
Vymaz;30;19500
DajData/NastavData;30;31100
Vymaz;29;45000
Vloz;30;9600
Vloz;31;44600
Vloz;32;9800
DajData/NastavData;32;13400
Vymaz;31;44400
Vloz;32;73100
Vloz;33;27800
Vymaz;32;109800
Vymaz;31;75600
DajData/NastavData;31;18800
Vloz;32;26400
Vloz;33;121100
Vloz;34;114200
DajIndex;34;744700
Vymaz;33;101200
DajData/NastavData;33;20700
Vloz;34;82100
DajIndex;34;629600
DajData/NastavData;34;13700
Vloz;35;10100
Vloz;36;9400
DajIndex;36;420800
DajData/NastavData;36;13300
Vloz;37;45300
Vymaz;36;48300
Vymaz;35;44100
Vloz;36;44500
Vymaz;35;43500
DajData/NastavData;35;13100
DajData/NastavData;35;13000
DajData/NastavData;35;13200
Vloz;36;9400
Vymaz;35;44100
Vymaz;34;13600
Vloz;35;44500
Vloz;36;44600
Vloz;37;44000
Vymaz;36;44300
Vloz;37;44000
Vloz;38;44600
DajData/NastavData;38;13200
Vloz;39;9600
Vymaz;38;51900
Vymaz;37;13500
Vymaz;36;44300
DajIndex;36;417100
Vloz;37;9600
Vloz;38;44700
Vymaz;37;44100
Vloz;38;9400
Vymaz;37;13300
DajData/NastavData;37;13100
DajData/NastavData;37;13200
DajData/NastavData;37;13100
Vymaz;36;61100
DajData/NastavData;36;20900
DajData/NastavData;36;20600
Vloz;37;11900
Vloz;38;62700
DajData/NastavData;38;13400
Vymaz;37;13200
Vymaz;36;43600
DajData/NastavData;36;13100
Vloz;37;43900
Vymaz;36;44000
Vloz;37;17500
Vloz;38;9400
Vymaz;37;14200
DajData/NastavData;37;13500
Vloz;38;9800
Vymaz;37;44700
DajData/NastavData;37;13700
Vloz;38;49000
DajData/NastavData;38;13000
Vloz;39;44300
Vloz;40;9700
Vymaz;39;13700
Vloz;40;9400
Vloz;41;44700
Vymaz;40;43800
Vloz;41;9500
Vymaz;40;43900
Vloz;41;9400
Vymaz;40;13500
DajData/NastavData;40;13200
Vloz;41;44100
DajData/NastavData;41;13000
Vloz;42;9300
Vloz;43;44400
DajData/NastavData;43;13000
Vymaz;42;44100
DajData/NastavData;42;13300
Vymaz;41;51100
DajData/NastavData;41;13600
Vloz;42;9500
Vloz;43;44500
Vymaz;42;44400
Vymaz;41;43800
DajData/NastavData;41;13400
Vloz;42;44200
Vymaz;41;13400
Vloz;42;44200
Vloz;43;9500
Vloz;44;44200
Vymaz;43;13200
Vymaz;42;13200
Vloz;43;43100
DajData/NastavData;43;13200
Vloz;44;44300
DajData/NastavData;44;13200
Vloz;45;44200
Vloz;46;44300
Vloz;47;43800
Vymaz;46;44000
DajData/NastavData;46;13100
Vymaz;45;44100
DajData/NastavData;45;13000
Vymaz;44;13300
Vloz;45;9400
Vymaz;44;44600
Vymaz;43;43700
DajData/NastavData;43;13100
Vloz;44;44300
Vloz;45;44500
DajData/NastavData;45;13200
Vloz;46;44100
Vloz;47;44000
Vymaz;46;13300
Vloz;47;48800
Vymaz;46;13400
Vymaz;45;43600
Vymaz;44;43600
Vymaz;43;13200
Vloz;44;44400
DajData/NastavData;44;13200
Vymaz;43;93900
Vymaz;42;19900
DajData/NastavData;42;18900
Vymaz;41;19600
DajData/NastavData;41;20600
Vloz;42;70600
Vymaz;41;64600
Vloz;42;83600
Vloz;43;62400
DajData/NastavData;43;17100
Vymaz;42;85100
Vloz;43;55300
Vymaz;42;14500
DajIndex;42;488300
DajData/NastavData;42;13200
Vloz;43;44500
Vloz;44;44300
DajData/NastavData;44;13100
Vloz;45;9500
Vloz;46;44200
Vloz;47;43900
Vymaz;46;44000
DajData/NastavData;46;13400
Vymaz;45;13100
Vloz;46;44600
Vloz;47;43900
Vloz;48;9600
DajData/NastavData;48;18500
DajData/NastavData;48;25500
DajData/NastavData;48;15300
Vymaz;47;45300
Vymaz;46;13700
Vloz;47;45700
Vymaz;46;45700
Vymaz;45;46500
Vymaz;44;75400
Vloz;45;56600
Vloz;46;44600
Vymaz;45;62900
Vloz;46;67200
DajData/NastavData;46;21100
Vloz;47;122800
Vymaz;46;19100
DajData/NastavData;46;21900
Vymaz;45;74100
Vymaz;44;71000
DajIndex;44;935300
DajIndex;44;938500
Vymaz;43;32500
Vloz;44;65800
Vymaz;43;69600
Vloz;44;73900
Vymaz;43;21900
Vymaz;42;23300
DajData/NastavData;42;21900
Vloz;43;15700
Vloz;44;15800
Vymaz;43;18200
Vloz;44;14100
Vloz;45;87600
DajIndex;45;896900
Vymaz;44;45600
DajData/NastavData;44;13600
Vymaz;43;44900
DajIndex;43;510100
DajData/NastavData;43;26200
Vymaz;42;23000
Vymaz;41;64200
Vymaz;40;46700
Vloz;41;10500
Vymaz;40;44900
Vymaz;39;13700
DajData/NastavData;39;13300
Vloz;40;45200
Vymaz;39;64600
DajData/NastavData;39;13700
Vymaz;38;13200
Vloz;39;44700
Vymaz;38;44400
DajData/NastavData;38;13200
Vymaz;37;13500
DajIndex;37;590300
Vloz;38;48100
DajData/NastavData;38;13600
Vymaz;37;45700
Vloz;38;9900
Vloz;39;10300
Vloz;40;44900
Vloz;41;44100
DajData/NastavData;41;13300
Vymaz;40;13400
Vloz;41;43900
Vloz;42;44600
Vloz;43;44300
Vymaz;42;45400
Vymaz;41;13300
Vymaz;40;13500
Vymaz;39;73700
DajIndex;39;504000
DajData/NastavData;39;15000
Vymaz;38;46400
Vloz;39;9900
Vloz;40;45300
Vymaz;39;44000
Vloz;40;44100
DajData/NastavData;40;15900
Vloz;41;44100
DajData/NastavData;41;13100
DajIndex;41;471600
Vloz;42;44200
Vloz;43;9500
Vloz;44;44500
DajData/NastavData;44;13200
Vloz;45;44000
Vloz;46;43600
DajData/NastavData;46;19600
Vloz;47;44500
Vloz;48;43800
Vymaz;47;43900
Vloz;48;9600
Vymaz;47;44500
Vymaz;46;43900
Vloz;47;44300
Vymaz;46;13400
Vymaz;45;13300
Vloz;46;9600
Vymaz;45;13600
DajData/NastavData;45;13100
DajData/NastavData;45;12900
DajData/NastavData;45;17300
Vymaz;44;44100
DajData/NastavData;44;13100
DajData/NastavData;44;13000
DajIndex;44;509800
Vloz;45;9500
Vloz;46;9300
Vloz;47;44500
DajData/NastavData;47;13100
Vloz;48;44200
Vymaz;47;44300
Vymaz;46;13200
Vloz;47;43900
Vymaz;46;44100
Vloz;47;43800
Vloz;48;9400
Vymaz;47;44300
Vymaz;46;44100
Vymaz;45;43600
Vloz;46;44200
Vloz;47;43500
Vloz;48;43900
DajIndex;48;614200
Vloz;49;33300
DajIndex;49;1008200
Vymaz;48;73500
DajData/NastavData;48;22200
DajData/NastavData;48;21400
Vymaz;47;58000
DajIndex;47;753800
Vloz;48;45700
Vloz;49;44700
Vymaz;48;44500
Vymaz;47;43400
Vloz;48;9600
DajData/NastavData;48;13400
DajIndex;48;566200
DajIndex;48;561800
DajData/NastavData;48;13300
Vloz;49;45100
Vloz;50;44100
Vymaz;49;13200
Vymaz;48;13400
Vymaz;47;44100
Vloz;48;9700
DajIndex;48;564800
DajData/NastavData;48;13200
Vloz;49;9800
Vloz;50;9200
DajData/NastavData;50;13100
DajData/NastavData;50;13000
Vymaz;49;44500
Vloz;50;44100
DajIndex;50;581700
Vymaz;49;44900
Vymaz;48;13300
Vloz;49;44000
Vymaz;48;43800
Vloz;49;44000
Vloz;50;44000
Vloz;51;9400
Vymaz;50;13500
Vymaz;49;43400
DajIndex;49;567700
DajData/NastavData;49;13100
DajData/NastavData;49;13000
Vymaz;48;13400
Vymaz;47;13000
Vymaz;46;43600
Vymaz;45;13300
DajData/NastavData;45;13200
DajData/NastavData;45;13000
Vymaz;44;44200
Vloz;45;43800
Vloz;46;44000
DajData/NastavData;46;13000
Vloz;47;44300
DajIndex;47;552000
Vloz;48;44500
Vymaz;47;13400
DajData/NastavData;47;12900
Vloz;48;9300
Vloz;49;9300
DajIndex;49;586900
Vloz;50;45100
DajData/NastavData;50;13100
Vymaz;49;44000
Vymaz;48;44000
Vloz;49;9600
Vymaz;48;44300
Vymaz;47;13300
Vymaz;46;43700
DajIndex;46;533300
Vloz;47;9500
DajData/NastavData;47;13000
Vymaz;46;44100
Vymaz;45;43500
Vymaz;44;13200
DajData/NastavData;44;13200
DajData/NastavData;44;12900
Vymaz;43;44300
Vymaz;42;43600
DajIndex;42;525200
Vymaz;41;44400
DajData/NastavData;41;13000
Vymaz;40;44000
Vymaz;39;43800
Vloz;40;44700
DajData/NastavData;40;13300
Vloz;41;44600
Vymaz;40;43900
DajData/NastavData;40;13100
Vloz;41;44400
Vloz;42;44000
Vymaz;41;44000
Vloz;42;9500
Vloz;43;44500
Vymaz;42;13300
Vymaz;41;13200
Vloz;42;9500
Vymaz;41;44200
Vymaz;40;43700
Vymaz;39;13300
Vloz;40;44200
Vloz;41;9400
Vloz;42;9300
Vloz;43;44100
Vloz;44;44200
Vloz;45;44000
Vymaz;44;13200
DajIndex;44;513600
Vloz;45;44800
Vymaz;44;43500
Vloz;45;43900
Vloz;46;43900
DajIndex;46;549000
DajIndex;46;537800
Vloz;47;44600
Vymaz;46;44000
Vymaz;45;13300
Vymaz;44;44400
Vymaz;43;13400
DajIndex;43;501500
Vymaz;42;44200
DajData/NastavData;42;13200
Vymaz;41;44300
Vloz;42;9700
Vymaz;41;44100
DajIndex;41;475600
