Operacia;PocetPrvkov;TrvanieOperacie
Vymaz;31;79300
Vloz;32;16100
Vloz;33;73500
Vymaz;32;22000
Vymaz;31;73200
Vymaz;30;72000
Vymaz;29;61100
Vloz;30;45500
Vloz;31;53200
Vymaz;30;44600
Vloz;31;9900
Vymaz;30;44400
Vloz;31;43700
Vloz;32;9400
Vymaz;31;44800
DajIndex;31;357500
Vloz;32;9800
Vloz;33;9400
Vymaz;32;44200
Vloz;33;9500
Vloz;34;44800
DajData/NastavData;34;14900
Vloz;35;9300
Vymaz;34;43900
Vymaz;33;43800
Vloz;34;44000
DajData/NastavData;34;13200
Vloz;35;44500
Vymaz;34;43800
Vloz;35;44000
Vloz;36;44400
Vymaz;35;13300
Vymaz;34;44200
Vymaz;33;44100
Vloz;34;44100
Vloz;35;43700
DajData/NastavData;35;13300
Vymaz;34;51100
Vymaz;33;44100
DajIndex;33;382900
Vymaz;32;17100
Vymaz;31;13500
Vymaz;30;44000
Vloz;31;44300
Vymaz;30;13500
Vymaz;29;13600
Vloz;30;9500
DajIndex;30;351400
Vloz;31;9500
Vloz;32;44600
Vloz;33;44400
Vymaz;32;44100
DajIndex;32;370200
Vloz;33;9600
Vloz;34;44400
Vloz;35;46100
Vloz;36;43900
Vloz;37;9500
DajIndex;37;428000
Vymaz;36;44000
Vymaz;35;44000
Vloz;36;44000
Vymaz;35;47700
Vloz;36;44200
Vymaz;35;13400
Vloz;36;11300
Vymaz;35;43900
Vloz;36;44500
Vloz;37;44100
Vymaz;36;44000
Vymaz;35;43800
Vymaz;34;44300
Vloz;35;44100
Vymaz;34;13500
Vymaz;33;44200
Vloz;34;43900
Vloz;35;43900
Vymaz;34;43800
Vloz;35;9600
Vloz;36;44300
Vymaz;35;44000
Vymaz;34;44200
Vloz;35;9500
Vymaz;34;13400
Vloz;35;45000
Vloz;36;44300
Vloz;37;44300
Vloz;38;43900
Vloz;39;9600
Vymaz;38;13600
Vymaz;37;44200
Vloz;38;44700
Vloz;39;55900
Vymaz;38;14100
Vloz;39;75500
Vloz;40;11700
Vymaz;39;13900
Vymaz;38;15600
Vloz;39;44900
Vloz;40;44600
Vymaz;39;44200
Vymaz;38;44200
DajIndex;38;439700
Vloz;39;44600
DajIndex;39;486700
Vymaz;38;13600
Vloz;39;44500
Vloz;40;43800
Vymaz;39;44000
Vloz;40;9600
Vymaz;39;44200
Vloz;40;44100
Vloz;41;43900
DajIndex;41;484400
DajData/NastavData;41;13100
Vloz;42;44500
Vymaz;41;13200
Vymaz;40;43800
Vymaz;39;13300
Vloz;40;9600
Vymaz;39;44200
Vymaz;38;43400
Vymaz;37;43500
Vloz;38;44300
Vymaz;37;13400
Vloz;38;9500
Vymaz;37;13800
DajIndex;37;430400
Vloz;38;44500
Vymaz;37;43900
Vloz;38;44300
Vloz;39;44400
Vloz;40;9400
Vloz;41;44400
Vloz;42;43900
Vloz;43;46700
Vloz;44;11400
Vymaz;43;97800
Vymaz;42;48900
Vloz;43;44400
Vymaz;42;44100
Vymaz;41;13400
DajData/NastavData;41;13300
Vymaz;40;43600
Vymaz;39;44000
Vymaz;38;13100
Vymaz;37;13200
Vymaz;36;43700
Vymaz;35;43600
Vymaz;34;43900
Vloz;35;45800
Vymaz;34;43800
DajIndex;34;393700
Vymaz;33;43700
Vymaz;32;44100
Vloz;33;61700
DajIndex;33;443300
Vloz;34;44900
Vymaz;33;44200
Vloz;34;9600
Vloz;35;44400
Vymaz;34;44200
DajIndex;34;393000
Vymaz;33;46100
Vloz;34;44300
Vloz;35;44300
Vymaz;34;43800
Vloz;35;90500
Vymaz;34;25200
Vymaz;33;64100
Vymaz;32;91700
Vymaz;31;20600
Vymaz;30;71400
Vymaz;29;71100
Vymaz;28;20900
Vymaz;27;90100
Vloz;28;89300
Vymaz;27;56200
Vloz;28;12400
Vymaz;27;64900
Vymaz;26;21500
Vymaz;25;13700
Vloz;26;44500
Vloz;27;9500
Vloz;28;44200
Vymaz;27;13300
Vymaz;26;45100
Vloz;27;44700
Vloz;28;44100
Vymaz;27;43900
Vloz;28;44300
Vloz;29;44400
Vymaz;28;43800
Vymaz;27;44000
Vymaz;26;44000
Vymaz;25;43700
Vymaz;24;13200
DajIndex;24;279500
Vloz;25;44500
Vymaz;24;13300
Vloz;25;44300
Vloz;26;44100
Vymaz;25;13100
Vymaz;24;44200
Vloz;25;9600
Vloz;26;9200
Vloz;27;9400
Vymaz;26;13500
Vloz;27;9400
Vymaz;26;13400
Vloz;27;44600
Vloz;28;43900
Vloz;29;9300
Vloz;30;9400
Vymaz;29;13400
Vloz;30;44400
Vloz;31;50400
Vymaz;30;13200
Vymaz;29;13300
Vloz;30;44100
Vloz;31;43700
Vymaz;30;44000
Vloz;31;43700
Vymaz;30;44200
DajData/NastavData;30;13200
Vymaz;29;44300
Vloz;30;9500
Vymaz;29;44000
Vymaz;28;13200
DajData/NastavData;28;13200
Vymaz;27;13400
Vymaz;26;13300
DajIndex;26;315000
Vloz;27;44400
Vloz;28;50800
Vloz;29;44500
Vymaz;28;44700
Vloz;29;9800
Vymaz;28;45000
DajIndex;28;325200
Vymaz;27;13300
Vymaz;26;13100
Vymaz;25;46800
Vymaz;24;44100
Vloz;25;9500
Vymaz;24;13600
Vymaz;23;44200
Vymaz;22;44000
Vloz;23;44300
Vymaz;22;43700
Vloz;23;9500
Vymaz;22;43900
Vloz;23;43900
Vymaz;22;43600
DajIndex;22;255100
Vloz;23;9900
Vloz;24;9300
Vloz;25;9400
DajData/NastavData;25;13200
Vymaz;24;44200
DajData/NastavData;24;13100
Vloz;25;49600
Vymaz;24;43800
Vymaz;23;44000
Vymaz;22;43900
Vymaz;21;44200
Vymaz;20;44400
Vloz;21;44600
DajIndex;21;242600
Vymaz;20;13200
Vymaz;19;43500
Vloz;20;9600
Vloz;21;43900
Vymaz;20;13300
Vymaz;19;13300
Vloz;20;44100
Vloz;21;9400
DajData/NastavData;21;12900
Vymaz;20;44300
DajIndex;20;257100
Vymaz;19;26600
Vymaz;18;26900
DajData/NastavData;18;17500
Vloz;19;44700
Vloz;20;44200
Vymaz;19;13300
Vloz;20;44600
Vloz;21;44000
Vymaz;20;13300
Vymaz;19;13200
Vloz;20;44400
Vloz;21;9600
Vloz;22;43800
Vloz;23;44000
Vymaz;22;43600
Vymaz;21;43800
Vloz;22;44000
Vymaz;21;13400
Vloz;22;9600
DajData/NastavData;22;13100
Vymaz;21;48700
Vloz;22;9800
Vymaz;21;44500
DajData/NastavData;21;13100
Vloz;22;44600
Vloz;23;43900
Vymaz;22;13300
DajIndex;22;256900
Vymaz;21;43900
Vloz;22;51300
Vymaz;21;52700
Vymaz;20;59300
Vymaz;19;21600
Vloz;20;45300
Vymaz;19;13300
Vloz;20;9400
Vymaz;19;44100
Vloz;20;9600
Vloz;21;44100
Vymaz;20;44200
Vloz;21;44400
Vloz;22;43800
Vloz;23;43900
Vymaz;22;13600
Vymaz;21;44200
Vymaz;20;43700
Vloz;21;43700
Vloz;22;9600
DajIndex;22;258800
Vymaz;21;13500
Vymaz;20;13100
Vymaz;19;44400
Vymaz;18;44100
DajData/NastavData;18;13400
Vymaz;17;43900
Vloz;18;9400
Vloz;19;43800
Vloz;20;9500
Vymaz;19;49100
Vymaz;18;14100
Vloz;19;20300
Vloz;20;65700
Vloz;21;44500
Vloz;22;9700
DajIndex;22;256700
Vymaz;21;43900
Vloz;22;44600
Vymaz;21;44000
Vloz;22;9700
Vloz;23;44600
Vymaz;22;43600
Vloz;23;9500
Vloz;24;44200
DajData/NastavData;24;13200
Vloz;25;9400
Vymaz;24;13500
Vloz;25;46500
Vloz;26;44000
Vloz;27;44000
Vloz;28;9600
Vloz;29;48400
Vloz;30;43900
Vloz;31;43800
DajData/NastavData;31;13100
Vloz;32;44200
Vloz;33;44100
Vloz;34;44100
Vloz;35;43800
Vloz;36;44000
Vloz;37;43800
Vloz;38;43700
Vloz;39;43800
Vymaz;38;44000
Vymaz;37;44400
Vymaz;36;13200
Vloz;37;44200
Vloz;38;44300
Vymaz;37;43700
Vloz;38;44300
Vloz;39;43800
Vloz;40;43900
Vloz;41;43900
Vloz;42;9500
Vloz;43;44300
Vloz;44;44000
Vloz;45;43700
Vymaz;44;13500
Vloz;45;43900
Vymaz;44;44800
Vloz;45;44000
Vymaz;44;13300
DajIndex;44;509900
Vymaz;43;13400
Vloz;44;9500
Vloz;45;44500
Vymaz;44;43900
Vloz;45;13300
Vloz;46;68100
Vloz;47;64700
Vymaz;46;45300
Vloz;47;44700
Vymaz;46;44400
Vymaz;45;13800
Vloz;46;44900
Vloz;47;64600
DajIndex;47;650300
Vymaz;46;53000
Vloz;47;10200
Vymaz;46;43900
Vymaz;45;13300
Vymaz;44;44000
Vloz;45;44400
DajData/NastavData;45;13000
Vymaz;44;44100
Vymaz;43;44400
Vymaz;42;50300
Vymaz;41;43900
Vymaz;40;43500
Vloz;41;44300
Vymaz;40;43900
Vloz;41;9600
Vymaz;40;43800
Vymaz;39;13300
Vymaz;38;43400
Vloz;39;44000
Vloz;40;9500
Vloz;41;9600
Vloz;42;44400
Vloz;43;44400
Vloz;44;9500
Vymaz;43;13300
Vloz;44;9600
Vymaz;43;44000
Vymaz;42;44100
Vymaz;41;43500
Vymaz;40;44600
Vymaz;39;43600
Vymaz;38;13400
Vloz;39;44400
Vymaz;38;43900
Vloz;39;9400
Vloz;40;44100
Vloz;41;44000
Vloz;42;43900
Vymaz;41;13200
DajData/NastavData;41;13100
Vloz;42;44200
Vymaz;41;13300
Vymaz;40;13200
Vloz;41;44000
Vymaz;40;56600
Vloz;41;44300
Vloz;42;9600
Vloz;43;44300
DajData/NastavData;43;13000
Vloz;44;43900
Vymaz;43;13500
Vymaz;42;44300
Vymaz;41;43600
Vloz;42;43500
Vloz;43;43600
Vloz;44;9400
Vymaz;43;43600
Vymaz;42;44400
Vloz;43;44400
Vymaz;42;44300
Vymaz;41;49600
Vloz;42;44200
Vymaz;41;13400
Vymaz;40;48500
Vymaz;39;43800
Vymaz;38;13200
Vloz;39;44400
Vloz;40;43400
Vloz;41;43900
DajIndex;41;480900
Vloz;42;44500
DajIndex;42;483900
Vymaz;41;44000
Vloz;42;44300
Vloz;43;44300
DajData/NastavData;43;13100
Vymaz;42;44100
Vymaz;41;49300
Vloz;42;43700
Vloz;43;9500
Vloz;44;44000
Vloz;45;9400
Vloz;46;44100
Vymaz;45;44100
Vloz;46;44400
Vymaz;45;43600
DajIndex;45;542500
Vymaz;44;44200
Vloz;45;9600
Vymaz;44;44100
Vloz;45;43800
Vymaz;44;14200
Vloz;45;43900
Vloz;46;44400
Vymaz;45;43700
Vloz;46;43800
Vloz;47;9500
Vymaz;46;44100
Vymaz;45;13300
Vloz;46;9500
Vymaz;45;44000
DajIndex;45;538700
Vloz;46;44300
DajData/NastavData;46;13000
Vymaz;45;44400
Vloz;46;44700
Vymaz;45;44000
Vymaz;44;44200
Vloz;45;44100
Vloz;46;44000
Vloz;47;49200
Vymaz;46;71800
Vymaz;45;59400
DajIndex;45;523000
Vymaz;44;44200
Vymaz;43;54800
Vymaz;42;44400
Vloz;43;9700
Vloz;44;44600
Vymaz;43;13500
Vymaz;42;43900
Vymaz;41;44200
Vloz;42;9600
Vloz;43;44300
Vloz;44;44400
Vymaz;43;13200
Vloz;44;9600
Vymaz;43;13500
Vloz;44;44300
Vymaz;43;44000
Vymaz;42;13400
DajIndex;42;504200
Vloz;43;44300
Vloz;44;44300
Vloz;45;9600
Vloz;46;9400
Vymaz;45;13600
Vloz;46;44400
Vloz;47;44100
Vloz;48;44200
Vymaz;47;13300
Vymaz;46;13600
Vymaz;45;44700
DajData/NastavData;45;13900
Vloz;46;9400
Vloz;47;44500
Vloz;48;44500
Vloz;49;44500
Vloz;50;44200
Vloz;51;9400
Vymaz;50;44400
Vloz;51;44500
Vloz;52;44300
DajIndex;52;616100
Vymaz;51;50100
Vymaz;50;45200
Vloz;51;10200
Vymaz;50;13200
Vymaz;49;44300
Vloz;50;9500
Vymaz;49;13200
Vloz;50;9300
Vloz;51;44600
Vloz;52;9400
Vymaz;51;44200
Vymaz;50;44100
Vymaz;49;43800
Vloz;50;82000
Vloz;51;14300
DajIndex;51;652600
Vymaz;50;44200
Vymaz;49;44100
Vloz;50;20800
Vloz;51;9500
Vloz;52;9400
Vloz;53;45100
DajIndex;53;660600
Vymaz;52;24800
Vloz;53;69100
Vloz;54;67300
Vloz;55;15400
Vymaz;54;68600
Vymaz;53;70300
Vloz;54;84000
Vloz;55;10200
Vymaz;54;45000
Vymaz;53;44900
Vymaz;52;47400
Vymaz;51;43900
Vloz;52;44800
Vymaz;51;44100
Vloz;52;44900
Vymaz;51;44700
Vymaz;50;43900
Vymaz;49;44200
Vloz;50;44400
Vymaz;49;13500
Vloz;50;9800
Vloz;51;44900
DajData/NastavData;51;13200
Vloz;52;9400
Vloz;53;44400
Vloz;54;46100
Vloz;55;44300
Vloz;56;44200
Vloz;57;44500
Vymaz;56;13600
DajData/NastavData;56;13300
Vymaz;55;43800
DajIndex;55;641900
Vymaz;54;44200
Vymaz;53;13300
Vymaz;52;43800
Vloz;53;9600
Vymaz;52;44000
DajIndex;52;600000
DajData/NastavData;52;13200
Vymaz;51;13300
Vloz;52;9600
Vloz;53;9400
Vymaz;52;44200
Vymaz;51;13300
Vloz;52;9400
Vloz;53;44500
Vloz;54;9300
Vloz;55;9200
Vymaz;54;13400
Vymaz;53;13600
Vymaz;52;43500
Vloz;53;9500
Vloz;54;74400
Vloz;55;44500
Vloz;56;69800
Vloz;57;12400
Vloz;58;9700
Vymaz;57;44900
Vymaz;56;43900
DajIndex;56;646600
Vloz;57;44700
Vymaz;56;49800
Vloz;57;44700
Vloz;58;44100
Vymaz;57;43800
Vloz;58;44300
Vloz;59;43900
Vymaz;58;43700
Vymaz;57;43500
Vymaz;56;44600
Vymaz;55;43800
Vloz;56;44400
Vloz;57;44300
Vloz;58;44100
Vloz;59;43900
DajData/NastavData;59;13300
DajIndex;59;686700
Vymaz;58;44200
Vloz;59;9800
DajData/NastavData;59;13100
Vymaz;58;44500
Vymaz;57;44000
Vymaz;56;13200
Vymaz;55;13200
Vloz;56;9800
Vloz;57;44400
Vloz;58;43900
DajData/NastavData;58;13200
Vymaz;57;44700
Vloz;58;44200
Vloz;59;9500
Vloz;60;9400
Vymaz;59;44100
Vymaz;58;44000
Vymaz;57;43700
DajData/NastavData;57;13200
Vloz;58;44700
Vymaz;57;13200
Vloz;58;9300
Vymaz;57;13400
Vloz;58;9600
DajIndex;58;679100
Vloz;59;9700
Vymaz;58;44200
DajData/NastavData;58;13100
Vymaz;57;43900
Vymaz;56;43600
Vymaz;55;44200
Vloz;56;9600
Vymaz;55;15000
Vloz;56;44100
Vloz;57;43900
Vymaz;56;43600
Vymaz;55;43900
Vymaz;54;43800
DajIndex;54;635400
DajData/NastavData;54;13200
Vymaz;53;13100
Vloz;54;44000
Vymaz;53;44500
Vloz;54;9500
Vymaz;53;13400
Vymaz;52;43800
Vloz;53;44700
Vloz;54;9400
DajIndex;54;629700
Vloz;55;9500
Vloz;56;9400
Vymaz;55;43800
Vymaz;54;47400
Vymaz;53;43900
Vymaz;52;43800
DajData/NastavData;52;13500
Vymaz;51;13400
DajData/NastavData;51;13200
Vymaz;50;43900
Vloz;51;9500
Vloz;52;44600
Vloz;53;43800
Vymaz;52;43400
DajData/NastavData;52;13400
Vloz;53;9400
Vloz;54;9500
Vloz;55;44300
Vymaz;54;43900
DajData/NastavData;54;13000
DajIndex;54;629500
Vloz;55;44000
Vloz;56;44000
Vymaz;55;13300
Vymaz;54;43800
DajData/NastavData;54;13000
Vloz;55;44300
Vloz;56;11000
Vloz;57;44000
Vloz;58;44300
Vloz;59;44500
Vloz;60;43900
Vymaz;59;44300
Vymaz;58;13800
Vloz;59;44400
Vloz;60;46000
DajData/NastavData;60;13300
Vymaz;59;75200
Vymaz;58;44500
Vymaz;57;13500
DajIndex;57;662300
Vloz;58;9900
Vymaz;57;43900
Vymaz;56;44100
Vymaz;55;13200
Vymaz;54;44300
Vloz;55;43900
DajIndex;55;777100
Vloz;56;24400
Vloz;57;69900
Vymaz;56;14300
Vymaz;55;44400
Vloz;56;45400
Vloz;57;44600
Vymaz;56;43900
Vymaz;55;44500
Vymaz;54;44000
DajIndex;54;644000
Vymaz;53;44400
Vymaz;52;44000
Vloz;53;9700
Vymaz;52;43800
Vymaz;51;43900
Vloz;52;44000
DajIndex;52;655900
Vymaz;51;44700
Vloz;52;44500
Vymaz;51;43900
Vloz;52;9700
DajData/NastavData;52;13100
Vloz;53;50400
Vloz;54;9700
Vymaz;53;13300
Vloz;54;9600
Vloz;55;60600
Vloz;56;44700
Vloz;57;43900
Vymaz;56;44400
Vymaz;55;13500
Vymaz;54;13200
Vloz;55;44600
Vloz;56;9700
Vymaz;55;44400
Vloz;56;44400
Vloz;57;9600
Vymaz;56;44500
Vymaz;55;43600
Vloz;56;9600
Vloz;57;44200
Vloz;58;44600
Vymaz;57;55400
Vloz;58;10000
Vloz;59;44700
Vloz;60;43900
Vymaz;59;44000
Vymaz;58;13400
Vloz;59;9600
DajIndex;59;694300
Vymaz;58;13400
Vloz;59;44200
Vloz;60;43800
Vymaz;59;43900
Vymaz;58;13500
Vloz;59;9600
Vymaz;58;13400
Vloz;59;44200
Vymaz;58;13400
Vymaz;57;44200
Vymaz;56;13200
Vloz;57;9500
Vymaz;56;44400
DajData/NastavData;56;13100
Vloz;57;44700
Vymaz;56;13300
DajIndex;56;664700
Vymaz;55;44300
DajIndex;55;649100
Vloz;56;44700
Vymaz;55;44200
Vloz;56;44400
Vloz;57;44500
DajData/NastavData;57;13200
Vloz;58;44600
Vloz;59;43800
Vloz;60;9500
Vloz;61;9300
Vymaz;60;44500
Vymaz;59;13400
Vloz;60;49800
Vloz;61;9700
Vloz;62;44500
Vymaz;61;13400
DajData/NastavData;61;13300
Vymaz;60;13400
Vymaz;59;44200
Vymaz;58;44300
DajIndex;58;680400
Vymaz;57;13500
Vloz;58;48400
Vymaz;57;13300
Vloz;58;44100
Vloz;59;9600
DajIndex;59;708300
Vymaz;58;44400
Vloz;59;44200
Vymaz;58;44100
DajData/NastavData;58;13300
Vymaz;57;44200
Vloz;58;44700
Vymaz;57;13200
Vloz;58;44300
Vymaz;57;43700
Vymaz;56;44100
Vymaz;55;44100
Vymaz;54;44100
Vymaz;53;43600
Vloz;54;62200
Vymaz;53;44200
Vymaz;52;13200
Vymaz;51;43600
Vymaz;50;44200
Vloz;51;44300
Vloz;52;9500
Vloz;53;9200
Vloz;54;44600
Vloz;55;44000
Vymaz;54;44000
Vymaz;53;43800
Vloz;54;9500
Vloz;55;44400
Vloz;56;9300
Vymaz;55;44400
Vymaz;54;43800
Vymaz;53;44800
Vloz;54;44400
Vloz;55;44500
Vloz;56;44300
Vloz;57;9600
Vloz;58;9400
Vloz;59;44200
Vloz;60;9300
Vymaz;59;13500
Vloz;60;44400
Vymaz;59;43700
DajIndex;59;711500
Vymaz;58;44400
Vloz;59;44100
Vloz;60;43700
Vloz;61;9500
Vloz;62;44400
Vymaz;61;44300
Vloz;62;9500
Vloz;63;9200
Vymaz;62;44000
Vymaz;61;13200
Vymaz;60;45200
Vloz;61;19200
Vloz;62;44700
Vymaz;61;13400
DajIndex;61;703700
Vloz;62;44600
Vloz;63;17700
Vymaz;62;66800
Vymaz;61;126300
Vymaz;60;16500
Vymaz;59;44600
Vloz;60;9800
Vymaz;59;13600
Vymaz;58;13300
Vloz;59;9400
Vymaz;58;13500
Vloz;59;44800
DajIndex;59;912800
Vloz;60;104500
DajIndex;60;717400
Vloz;61;10000
Vymaz;60;13500
Vloz;61;45100
Vymaz;60;13300
DajData/NastavData;60;13100
Vymaz;59;13300
Vymaz;58;44100
Vloz;59;44700
Vloz;60;47200
Vloz;61;44500
Vymaz;60;13600
Vymaz;59;13200
Vloz;60;44300
Vymaz;59;44000
Vloz;60;44400
Vymaz;59;44000
Vloz;60;9900
Vymaz;59;44100
Vloz;60;44400
Vloz;61;44000
Vymaz;60;13300
Vloz;61;44200
Vloz;62;44000
Vymaz;61;58100
Vloz;62;9800
Vloz;63;9200
Vymaz;62;50400
Vymaz;61;44800
Vloz;62;9800
Vymaz;61;46500
Vloz;62;43900
Vloz;63;44400
Vymaz;62;44400
Vloz;63;9600
Vloz;64;9200
Vloz;65;82500
Vloz;66;44700
Vymaz;65;13600
DajIndex;65;793200
Vymaz;64;44600
Vymaz;63;43800
DajIndex;63;750300
DajData/NastavData;63;13200
Vymaz;62;44100
Vloz;63;9800
DajData/NastavData;63;13200
Vloz;64;44600
Vloz;65;44400
Vymaz;64;44000
Vloz;65;10700
Vymaz;64;13500
Vloz;65;44400
Vloz;66;43700
Vloz;67;9600
Vymaz;66;48400
Vymaz;65;44200
Vymaz;64;13400
Vloz;65;44500
Vloz;66;44100
Vymaz;65;43900
Vloz;66;9500
Vloz;67;44400
Vymaz;66;13300
Vloz;67;44500
Vloz;68;43800
Vymaz;67;43700
Vymaz;66;44700
Vloz;67;43900
Vymaz;66;13300
Vymaz;65;44100
Vloz;66;9500
Vymaz;65;44200
Vloz;66;9500
Vymaz;65;13500
Vloz;66;44000
Vymaz;65;43700
Vymaz;64;44300
Vloz;65;44400
Vloz;66;44500
Vloz;67;9500
Vymaz;66;44600
Vymaz;65;13300
Vymaz;64;13200
Vloz;65;54400
Vloz;66;45200
Vymaz;65;13700
Vymaz;64;44200
Vymaz;63;13300
Vloz;64;44300
Vloz;65;43800
Vymaz;64;44000
Vymaz;63;44100
DajData/NastavData;63;13100
Vloz;64;43900
Vymaz;63;13200
Vymaz;62;13700
DajIndex;62;736700
DajIndex;62;743800
Vymaz;61;13800
Vymaz;60;44400
DajIndex;60;700000
Vloz;61;44700
Vymaz;60;44000
Vymaz;59;13300
Vloz;60;9700
Vymaz;59;44100
Vloz;60;44100
Vymaz;59;13400
Vymaz;58;44500
Vymaz;57;43800
Vymaz;56;44000
Vymaz;55;43900
Vymaz;54;43900
Vymaz;53;43800
Vloz;54;44500
Vloz;55;13600
DajData/NastavData;55;13200
Vymaz;54;43800
Vymaz;53;13200
Vymaz;52;13200
Vloz;53;44500
DajData/NastavData;53;13100
Vymaz;52;13400
DajData/NastavData;52;13100
Vloz;53;9500
Vymaz;52;44300
Vloz;53;9500
Vymaz;52;44300
Vloz;53;9500
Vymaz;52;44000
Vymaz;51;47700
Vymaz;50;44500
Vymaz;49;43700
DajIndex;49;587900
DajData/NastavData;49;13200
DajIndex;49;580500
Vloz;50;44500
Vymaz;49;44000
Vymaz;48;13300
Vymaz;47;13100
Vymaz;46;13300
Vloz;47;44300
Vymaz;46;43900
Vloz;47;44300
Vloz;48;43700
Vloz;49;9700
DajData/NastavData;49;13200
Vymaz;48;43700
Vloz;49;9600
Vymaz;48;13500
Vloz;49;44100
Vymaz;48;13800
Vloz;49;44700
Vloz;50;43800
Vymaz;49;13400
Vymaz;48;44000
Vymaz;47;13300
Vloz;48;9700
Vymaz;47;44400
Vloz;48;44500
Vymaz;47;13300
Vymaz;46;43900
Vymaz;45;44000
Vymaz;44;13300
Vymaz;43;44000
Vloz;44;49000
Vloz;45;9600
Vloz;46;10400
Vymaz;45;45400
Vymaz;44;44600
Vloz;45;9500
Vloz;46;44100
Vymaz;45;13300
Vymaz;44;13300
Vymaz;43;13300
Vloz;44;44300
Vymaz;43;44300
DajIndex;43;497300
DajData/NastavData;43;16700
Vymaz;42;50500
DajIndex;42;562600
Vloz;43;45400
Vymaz;42;44100
Vymaz;41;43400
Vymaz;40;13900
Vymaz;39;13700
Vymaz;38;19100
Vymaz;37;31000
Vymaz;36;56600
DajData/NastavData;36;13500
Vloz;37;44400
Vymaz;36;43800
Vymaz;35;44300
Vymaz;34;13300
Vloz;35;9700
Vymaz;34;13600
Vymaz;33;44100
DajData/NastavData;33;13300
Vloz;34;44400
Vloz;35;43900
Vloz;36;44500
Vymaz;35;44300
Vloz;36;10100
Vymaz;35;44600
Vloz;36;44200
Vymaz;35;43600
Vymaz;34;13300
Vymaz;33;43900
Vymaz;32;43800
Vymaz;31;13200
DajData/NastavData;31;13100
Vymaz;30;13200
DajData/NastavData;30;13200
Vloz;31;44400
Vloz;32;9600
Vloz;33;44500
Vymaz;32;44000
Vloz;33;44400
Vloz;34;43900
Vloz;35;13400
Vymaz;34;46400
Vloz;35;44600
Vloz;36;44900
Vloz;37;9700
Vloz;38;9500
Vloz;39;44600
Vymaz;38;13400
Vymaz;37;13200
Vymaz;36;44100
Vloz;37;44000
Vymaz;36;44200
Vymaz;35;13400
Vymaz;34;44200
Vymaz;33;43900
Vloz;34;44400
Vymaz;33;44400
DajData/NastavData;33;26700
Vymaz;32;45500
Vloz;33;44200
DajIndex;33;383800
Vymaz;32;44000
Vymaz;31;44000
DajData/NastavData;31;13200
Vloz;32;44200
Vymaz;31;43700
Vloz;32;44200
Vymaz;31;13700
Vloz;32;11400
Vloz;33;11500
Vymaz;32;13800
DajIndex;32;373000
Vloz;33;9600
Vymaz;32;13500
Vloz;33;44300
Vloz;34;44500
Vloz;35;43900
Vymaz;34;44000
Vymaz;33;48600
Vloz;34;44300
Vloz;35;9300
Vymaz;34;13600
Vloz;35;44900
Vloz;36;44100
Vymaz;35;13500
Vymaz;34;44400
Vloz;35;43500
Vloz;36;44200
Vloz;37;44300
Vloz;38;43700
Vloz;39;9500
Vloz;40;44400
Vloz;41;44200
Vymaz;40;13400
Vymaz;39;44100
Vymaz;38;49600
Vloz;39;43900
Vloz;40;44100
Vymaz;39;13400
Vloz;40;44300
Vloz;41;44400
Vloz;42;44100
Vloz;43;9700
Vloz;44;44400
Vloz;45;44200
Vloz;46;44400
Vymaz;45;44200
Vloz;46;44200
Vloz;47;9500
DajData/NastavData;47;13000
Vloz;48;9500
Vloz;49;44300
Vymaz;48;13800
Vymaz;47;13300
Vloz;48;44400
DajIndex;48;552700
Vymaz;47;13300
Vloz;48;47800
Vloz;49;9500
DajData/NastavData;49;13200
Vloz;50;9200
Vymaz;49;60700
DajIndex;49;566600
Vymaz;48;13100
Vymaz;47;43800
Vloz;48;43900
Vloz;49;44000
Vymaz;48;13200
Vymaz;47;44200
Vloz;48;50300
Vymaz;47;13300
Vloz;48;9500
Vloz;49;44400
Vymaz;48;44200
Vloz;49;9400
Vloz;50;9400
Vymaz;49;44300
Vloz;50;9500
Vloz;51;9300
Vloz;52;9200
Vymaz;51;44600
Vloz;52;44500
Vymaz;51;44300
Vloz;52;43900
Vloz;53;9500
Vymaz;52;44200
Vloz;53;44400
Vymaz;52;49800
Vloz;53;43900
Vymaz;52;43700
Vloz;53;9500
Vymaz;52;44200
Vymaz;51;43900
DajIndex;51;593600
Vloz;52;55400
Vloz;53;44400
Vloz;54;44100
Vymaz;53;13400
Vymaz;52;44500
Vloz;53;44100
Vloz;54;43600
Vloz;55;44100
Vymaz;54;44100
Vloz;55;43800
Vymaz;54;13500
Vloz;55;9400
Vymaz;54;44200
DajData/NastavData;54;13100
Vymaz;53;13500
DajData/NastavData;53;13100
Vymaz;52;44300
DajIndex;52;630800
Vymaz;51;44200
Vloz;52;44500
DajIndex;52;620200
Vloz;53;9600
DajData/NastavData;53;13200
Vymaz;52;44100
Vloz;53;43800
Vymaz;52;43900
Vymaz;51;13500
Vymaz;50;13500
Vymaz;49;44000
Vymaz;48;13200
Vloz;49;48000
Vloz;50;14600
DajIndex;50;578100
Vloz;51;44300
Vymaz;50;43700
Vymaz;49;44100
Vloz;50;9400
Vymaz;49;44100
DajIndex;49;741400
Vymaz;48;47200
Vymaz;47;13700
Vymaz;46;47100
DajIndex;46;559300
Vymaz;45;44500
Vymaz;44;43900
Vymaz;43;44300
DajIndex;43;520300
Vymaz;42;43600
Vloz;43;9800
